module,key,english,lao,priority
"core","core.advancedFilters.button.addFilters","Add filter","",1
"core","core.advancedFilters.button.AdvancedFilters","Advanced Filters","",1
"core","core.advancedFilters.button.cancel","Cancel","",1
"core","core.advancedFilters.button.clearAllFilters","Clear All Filters","",1
"core","core.advancedFilters.button.filter","Filter","",1
"core","core.AuthorityPicker.label","Authority","",1
"core","core.AuthorityPicker.placeholder","Search...","",1
"core","core.Autocomplete.closeText","Close","",1
"core","core.Autocomplete.placeholder","Search...","",1
"core","core.back.buttonText","Back","",1
"core","core.calendar.cancelButton","Cancel","",1
"core","core.calendar.clearButton","Clear date","",1
"core","core.calendar.okButton","Accept","",1
"core","core.cancel.buttonText","Cancel","",1
"core","core.create.buttonText","Create New","",1
"core","core.delete.buttonText","Delete","",1
"core","core.edit.buttonText","Edit","",1
"core","core.ErrorPage.back","Move back to the home page","",1
"core","core.exportConfigDialog.cancelButton","Cancel","",1
"core","core.exportConfigDialog.clearAllColsButton","Unselect all columns","",1
"core","core.exportConfigDialog.confirmButton","Ok","",1
"core","core.exportConfigDialog.selectColumns","Select columns you want to export: ","",1
"core","core.exportConfigDialog.selectFormat","Select file format:","",1
"core","core.exportConfigDialog.title","Export configuration","",1
"core","core.exportSearchResult","Export search result","",1
"core","core.exportSearchResult.tooltip","Export result","",1
"core","core.FatalError.GenericError.title","An unexpected error occurred","",1
"core","core.FatalError.RateLimitExceeded.title","Rate Limit Exceeded","",1
"core","core.ForbiddenPage.title","Access Denied","",1
"core","core.ForgotPasswordPage.submitBtn","Submit","",1
"core","core.ForgotPasswordPage.username.label","Username","",1
"core","core.gql_mutation_create_claim_administrator_perms","Core | Mutation Create Claim Administrator","",1
"core","core.gql_mutation_create_enrolment_officers_perms","Core | Mutation Create Enrolment Officers","",1
"core","core.gql_mutation_create_roles_perms","Core | Mutation Create Roles","",1
"core","core.gql_mutation_create_users_perms","Core | Mutation Create Users","",1
"core","core.gql_mutation_delete_claim_administrator_perms","Core | Mutation Delete Claim Administrator","",1
"core","core.gql_mutation_delete_enrolment_officers_perms","Core | Mutation Delete Enrolment Officers","",1
"core","core.gql_mutation_delete_roles_perms","Core | Mutation Delete Roles","",1
"core","core.gql_mutation_delete_users_perms","Core | Mutation Delete Users","",1
"core","core.gql_mutation_update_claim_administrator_perms","Core | Mutation Update Claim Administrator","",1
"core","core.gql_mutation_update_enrolment_officers_perms","Core | Mutation Update Enrolment Officers","",1
"core","core.gql_mutation_update_roles_perms","Core | Mutation Update Roles","",1
"core","core.gql_mutation_update_users_perms","Core | Mutation Update Users","",1
"core","core.InfoButton.tooltip","More Information","",1
"core","core.InternalServerErrorPage.title","Internal Server Error","",1
"core","core.LanguageQuickPicker.dialog.cancel","Cancel","",1
"core","core.LanguageQuickPicker.dialog.title","Confirm Language","",1
"core","core.LoginPage.backButton","Back","",1
"core","core.LoginPage.password.label","ລະຫັດຜ່ານ / Password","",1
"core","core.LoginPage.username.label","ຊື່ຜູ້ໃຊ້ / Username","",1
"core","core.NeDateFormatter.dateOutOfRange","DATE_OUT_OF_RANGE","",1
"core","core.NotFoundPage.description","The requested URL was not found on this server.","",1
"core","core.NotFoundPage.title","Page not found","",1
"core","core.NumberInput.notApplicable","N/A","",1
"core","core.openNewTab.buttonText","Open","",1
"core","core.pickerNoOptionsLabel","No options available","",1
"core","core.RegistersStatusReport.district","District","",1
"core","core.RegistersStatusReport.region","Region","",1
"core","core.roleManagement.createButton.tooltip","Create new Role","",1
"core","core.roleManagement.CreateRole.mutationLabel","Create Role {label}","",1
"core","core.roleManagement.dateValidFrom","Valid from","",1
"core","core.roleManagement.dateValidTo","Valid to","",1
"core","core.roleManagement.deleteButton.tooltip","Delete","",1
"core","core.roleManagement.deleteRole.confirm.message","Deleting data does not mean erasing it from openIMIS database. The data will only be deactivated from the viewed list.","",1
"core","core.roleManagement.deleteRole.confirm.title","Are you sure you want to delete {label}?","",1
"core","core.roleManagement.DeleteRole.mutationLabel","Delete Role {label}","",1
"core","core.roleManagement.duplicateButton.tooltip","Duplicate","",1
"core","core.roleManagement.editButton.tooltip","Edit","",1
"core","core.roleManagement.label","Roles Management","",1
"core","core.roleManagement.requiredFieldsEmptyError","* These fields are required","",1
"core","core.roleManagement.role.addAllFilteredPerms","Add all filtered permissions","",1
"core","core.roleManagement.role.page.title","Role Details {label}","",1
"core","core.roleManagement.roleName","Role Name","",1
"core","core.roleManagement.saveButton.tooltip.disabled","Please fill required fields first","",1
"core","core.roleManagement.saveButton.tooltip.enabled","Save changes","",1
"core","core.roleManagement.searcher.results.title","{rolesTotalCount} Roles Found","",1
"core","core.roleManagement.updateRole.confirm.message","Are you sure you want to save changes in {label}?","",1
"core","core.roleManagement.updateRole.confirm.title","Save changes in {label}?","",1
"core","core.roleManagement.UpdateRole.mutationLabel","Update Role {label}","",1
"core","core.save.buttonText","Save","",1
"core","core.SetPasswordPage.confirmPassword.label","Confirm Password","",1
"core","core.SetPasswordPage.password.label","Password","",1
"core","core.SetPasswordPage.submitBtn","Submit","",1
"core","core.SetPasswordPage.username.label","Username","",1
"core","core.Table.nextPage","Next page","",1
"core","core.Table.ordinalNumberHeader","Number","",1
"core","core.Table.previousPage","Previous page","",1
"core","core.tooltip.help","Documentation","",1
"core","core.tooltip.logout","Log out","",1
"core","core.UserActivityReport.dateFrom","From","",1
"core","core.UserActivityReport.dateTo","To","",1
"core","core.UserActivityReport.entity.Feedback","Feedback","",1
"deduplication","deduplication.BeneficiaryDuplicatesTable.checkbox.header","Select all columns","",1
"deduplication","deduplication.BeneficiaryDuplicatesTable.merge.header","Don't merge","",1
"deduplication","deduplication.deduplicate.button.cancel","Cancel","",1
"deduplication","deduplication.deduplicate.button.createDeduplicationReviewTask","Create Deduplication Review Tasks","",1
"deduplication","deduplication.deduplicate.button.showDuplicateSummary","Show Duplicate Summary","",1
"deduplication","deduplication.deduplicate.fields.placeholder","Duplicate Detection Field Selection","",1
"deduplication","deduplication.deduplicate.mutation.createTasks","Deduplication tasks have been created.","",1
"deduplication","deduplication.deduplicate.summary.title","Deduplication Summary","",1
"deduplication","deduplication.deduplicate.title","Deduplication - {benefitPlanName}","",1
"deduplication","deduplication.gql_create_deduplication_payment_review_perms","Deduplication | Create Deduplication Payment Review","",1
"deduplication","deduplication.gql_create_deduplication_review_perms","Deduplication | Create Deduplication Review","",1
"deduplication","deduplication.tasks.deduplication.title","Benefit Plan Deduplication Task","",1
"grievanceSocialProtection","grievanceSocialProtection.dialogs.GrievanceConfigurationDialog.dialogHeader","Veuillez remplir la configuration.","",1
"individual","individual.addButtonTooltip","Add Individual to Group","",1
"individual","individual.additonalFields.close","Close","",1
"individual","individual.additonalFields.label","Additional Fields","",1
"individual","individual.additonalFields.showAdditionalFields","Show Additional Fields","",1
"individual","individual.benefits.label","Benefits","",1
"individual","individual.delete.confirm.message","Deleting data does not mean erasing it from OpenIMIS database. The data will only be deactivated from the viewed list.","",1
"individual","individual.delete.confirm.title","Delete {firstName} {lastName}?","",1
"individual","individual.delete.mutationLabel","Delete Individual {id}","",1
"individual","individual.enrollment.addFilters","Add Filters","",1
"individual","individual.enrollment.buttonLabel","ENROLLMENT","",1
"individual","individual.enrollment.cancel","Cancel","",1
"individual","individual.enrollment.close","Close","",1
"individual","individual.enrollment.label","Enroll Individuals to the program","",1
"individual","individual.enrollment.numberOfGroupsNotAssignedToProgramme","Number Of Groups not Assigned To Program","",1
"individual","individual.enrollment.numberOfIndividualsNotAssignedToProgramme","Number of Individuals Without Assignment to Program","",1
"individual","individual.enrollment.title","Enrollment of Individuals to the Program","",1
"individual","individual.firstName","First Name","",1
"individual","individual.gql_group_create_perms","Individual | Group Create","",1
"individual","individual.gql_group_delete_perms","Individual | Group Delete","",1
"individual","individual.gql_group_search_perms","Individual | Group Search","",1
"individual","individual.gql_group_update_perms","Individual | Group Update","",1
"individual","individual.gql_individual_create_perms","Individual | Individual Create","",1
"individual","individual.gql_individual_delete_perms","Individual | Individual Delete","",1
"individual","individual.gql_individual_search_perms","Individual | Individual Search","",1
"individual","individual.gql_individual_undo_delete_perms","Individual | Individual Undo Delete","",1
"individual","individual.gql_individual_update_perms","Individual | Individual Update","",1
"individual","individual.hasNoLocation","Missing Location","",1
"individual","individual.individualChangelog.label","Change Log","",1
"individual","individual.individualsList.label","MEMBERS","",1
"individual","individual.individualTasks.label","Tasks","",1
"individual","individual.isDeleted","Show Deleted","",1
"individual","individual.lastName","Last Name","",1
"individual","individual.locationEditDisabledTitle","Individual belongs to a group; Please edit location on their group","",1
"individual","individual.ok","ok","",1
"individual","individual.saveButton.tooltip.disabled","Please fill General Information fields first","",1
"individual","individual.saveButton.tooltip.enabled","Save changes","",1
"individual","individual.tasks.title","Individual Tasks","",1
"individual","individual.undo.confirm.title","Undo delete {firstName} {lastName}?","",1
"individual","individual.update.label","Update Individual","",1
"individual","individual.update.mutationLabel","Update Individual {id}","",1
"individual","individual.upload.alert.header","Error during file upload.","",1
"individual","individual.upload.alert.header.invalid_format","Invalid file format!","",1
"individual","individual.upload.alert.sameFileName","Filename exists for given Program. Please change the filename.","",1
"individual","individual.upload.buttonLabel","UPLOAD","",1
"individual","individual.upload.cancel","Cancel","",1
"individual","individual.upload.label","Upload Individuals","",1
"individual","individual.upload.uploadHistoryTable.buttonLabel","UPLOAD HISTORY","",1
"individual","individual.upload.uploadHistoryTable.dateCreated","Date Created","",1
"individual","individual.upload.uploadHistoryTable.label","Upload History Table","",1
"individual","individual.upload.uploadHistoryTable.sourceName","Source Name","",1
"individual","individual.upload.uploadHistoryTable.status","Status","",1
"individual","individual.upload.uploadHistoryTable.userCreated","User Created","",1
"insuree","insuree.addInsuree.alert.message","However, insuree can still be added to the family.","",1
"insuree","insuree.addInsuree.alert.title","Add insuree to family warning(s):","",1
"insuree","insuree.addNewFamilyTooltip","Create new Family","",1
"insuree","insuree.addNewInsureeTooltip","Create new Insuree","",1
"insuree","insuree.changeInsureeFamilyDialog.cancelPolicies.button","Move and cancel Policies","",1
"insuree","insuree.changeInsureeFamilyDialog.keepPolicies.button","Move and keep Policies","",1
